                 7201
   0.0000000000000000        7.7210885770390080E-008
   2.3148147647589212E-006   7.7210885834507192E-008
   4.6296295295178425E-006   7.7210886026974518E-008
   6.9444442942767637E-006   7.7210886347813207E-008
   9.2592590590356849E-006   7.7210886796969474E-008
   1.1574073823794606E-005   7.7210887374446164E-008
   1.3888888588553527E-005   7.7210888080243077E-008
   1.6203703353312449E-005   7.7210888914454976E-008
   1.8518518118071370E-005   7.7210889877071035E-008
   2.0833332882830291E-005   7.7210890967987347E-008
   2.3148147647589212E-005   7.7210892187324997E-008
   2.5462962412348134E-005   7.7210893535106577E-008
   2.7777777177107055E-005   7.7210895011398104E-008
   3.0092591941865976E-005   7.7210896616111433E-008
   3.2407406706624897E-005   7.7210898349273483E-008
   3.4722221471383818E-005   7.7210900211017781E-008
   3.7037036236142740E-005   7.7210902201359178E-008
   3.9351851000901661E-005   7.7210904320211248E-008
   4.1666665765660582E-005   7.7210906567693345E-008
   4.3981480530419503E-005   7.7210908943866799E-008
   4.6296295295178425E-005   7.7210911448742899E-008
   4.8611110059937346E-005   7.7210914082318865E-008
   5.0925924824696267E-005   7.7210916844697706E-008
   5.3240739589455188E-005   7.7210919735870831E-008
   5.5555554354214109E-005   7.7210922756000898E-008
   5.7870369118973031E-005   7.7210925904941580E-008
   6.0185183883731952E-005   7.7210929182906372E-008
   6.2499998648490873E-005   7.7210932589897230E-008
   6.4814813413249794E-005   7.7210936125992189E-008
   6.7129628178008716E-005   7.7210939791218405E-008
   6.9444442942767637E-005   7.7210943585565253E-008
   7.1759257707526558E-005   7.7210947509208158E-008
   7.4074072472285479E-005   7.7210951562240800E-008
   7.6388887237044401E-005   7.7210955744603011E-008
   7.8703702001803322E-005   7.7210960056400817E-008
   8.1018516766562243E-005   7.7210964497722956E-008
   8.3333331531321164E-005   7.7210969068698100E-008
   8.5648146296080085E-005   7.7210973769335591E-008
   8.7962961060839007E-005   7.7210978599638157E-008
   9.0277775825597928E-005   7.7210983559822319E-008
   9.2592590590356849E-005   7.7210988649957681E-008
   9.4907405355115770E-005   7.7210993870030133E-008
   9.7222220119874692E-005   7.7210999220244764E-008
   9.9537034884633613E-005   7.7211004700468246E-008
   1.0185184964939253E-004   7.7211010310990316E-008
   1.0416666441415146E-004   7.7211016051962527E-008
   1.0648147917891038E-004   7.7211021923278167E-008
   1.0879629394366930E-004   7.7211027925087570E-008
   1.1111110870842822E-004   7.7211034057634113E-008
   1.1342592347318714E-004   7.7211040320884180E-008
   1.1574073823794606E-004   7.7211046713577093E-008
   1.1805555300270498E-004   7.7211053239812202E-008
   1.2037036776746390E-004   7.7211059895877649E-008
   1.2268518253222283E-004   7.7211066683048007E-008
   1.2499999729698175E-004   7.7211073601449193E-008
   1.2731481206174067E-004   7.7211080651246047E-008
   1.2962962682649959E-004   7.7211087832547017E-008
   1.3194444159125851E-004   7.7211095145437730E-008
   1.3425925635601743E-004   7.7211102590036496E-008
   1.3657407112077635E-004   7.7211110166437373E-008
   1.3888888588553527E-004   7.7211117874896033E-008
   1.4120370065029419E-004   7.7211125715504473E-008
   1.4351851541505312E-004   7.7211133688174891E-008
   1.4583333017981204E-004   7.7211141793125267E-008
   1.4814814494457096E-004   7.7211150030826669E-008
   1.5046295970932988E-004   7.7211158401037430E-008
   1.5277777447408880E-004   7.7211166904001017E-008
   1.5509258923884772E-004   7.7211175539843494E-008
   1.5740740400360664E-004   7.7211184308760326E-008
   1.5972221876836556E-004   7.7211193210884987E-008
   1.6203703353312449E-004   7.7211202246268391E-008
   1.6435184829788341E-004   7.7211211415148450E-008
   1.6666666306264233E-004   7.7211220717689977E-008
   1.6898147782740125E-004   7.7211230154036028E-008
   1.7129629259216017E-004   7.7211239724286831E-008
   1.7361110735691909E-004   7.7211249428579777E-008
   1.7592592212167801E-004   7.7211259267153466E-008
   1.7824073688643693E-004   7.7211269240269007E-008
   1.8055555165119586E-004   7.7211279347866593E-008
   1.8287036641595478E-004   7.7211289590203219E-008
   1.8518518118071370E-004   7.7211299967489584E-008
   1.8749999594547262E-004   7.7211310479925813E-008
   1.8981481071023154E-004   7.7211321126526832E-008
   1.9212962547499046E-004   7.7211331910588237E-008
   1.9444444023974938E-004   7.7211342829374241E-008
   1.9675925500450830E-004   7.7211353883928484E-008
   1.9907406976926723E-004   7.7211365074361144E-008
   2.0138888453402615E-004   7.7211376401035388E-008
   2.0370369929878507E-004   7.7211387864006141E-008
   2.0601851406354399E-004   7.7211399463727927E-008
   2.0833332882830291E-004   7.7211411199980003E-008
   2.1064814359306183E-004   7.7211423073230831E-008
   2.1296295835782075E-004   7.7211435083603613E-008
   2.1527777312257967E-004   7.7211447231411885E-008
   2.1759258788733860E-004   7.7211459516695047E-008
   2.1990740265209752E-004   7.7211471939684141E-008
   2.2222221741685644E-004   7.7211484500649714E-008
   2.2453703218161536E-004   7.7211497199825732E-008
   2.2685184694637428E-004   7.7211510037448663E-008
   2.2916666171113320E-004   7.7211523013490687E-008
   2.3148147647589212E-004   7.7211536128417594E-008
   2.3379629124065104E-004   7.7211549382306834E-008
   2.3611110600540997E-004   7.7211562776400606E-008
   2.3842592077016889E-004   7.7211576308222730E-008
   2.4074073553492781E-004   7.7211589980708982E-008
   2.4305555029968673E-004   7.7211603793063918E-008
   2.4537036506444565E-004   7.7211617745641241E-008
   2.4768517982920457E-004   7.7211631838485381E-008
   2.4999999459396349E-004   7.7211646071995077E-008
   2.5231480935872241E-004   7.7211660446551761E-008
   2.5462962412348134E-004   7.7211674962079568E-008
   2.5694443888824026E-004   7.7211689619017435E-008
   2.5925925365299918E-004   7.7211704417541240E-008
   2.6157406841775810E-004   7.7211719357973875E-008
   2.6388888318251702E-004   7.7211734440593046E-008
   2.6620369794727594E-004   7.7211749665588014E-008
   2.6851851271203486E-004   7.7211765033139209E-008
   2.7083332747679378E-004   7.7211780543601697E-008
   2.7314814224155270E-004   7.7211796197236457E-008
   2.7546295700631163E-004   7.7211811994325008E-008
   2.7777777177107055E-004   7.7211827935082073E-008
   2.8009258653582947E-004   7.7211844019851918E-008
   2.8240740130058839E-004   7.7211860248932897E-008
   2.8472221606534731E-004   7.7211876621860240E-008
   2.8703703083010623E-004   7.7211893140765744E-008
   2.8935184559486515E-004   7.7211909804237512E-008
   2.9166666035962407E-004   7.7211926613062237E-008
   2.9398147512438300E-004   7.7211943567574168E-008
   2.9629628988914192E-004   7.7211960668035950E-008
   2.9861110465390084E-004   7.7211977914718754E-008
   3.0092591941865976E-004   7.7211995307995234E-008
   3.0324073418341868E-004   7.7212012848098522E-008
   3.0555554894817760E-004   7.7212030535321229E-008
   3.0787036371293652E-004   7.7212048370080598E-008
   3.1018517847769544E-004   7.7212066352587792E-008
   3.1249999324245437E-004   7.7212084483199425E-008
   3.1481480800721329E-004   7.7212102762073163E-008
   3.1712962277197221E-004   7.7212121189822670E-008
   3.1944443753673113E-004   7.7212139766583695E-008
   3.2175925230149005E-004   7.7212158492692563E-008
   3.2407406706624897E-004   7.7212177368348249E-008
   3.2638888183100789E-004   7.7212196394125171E-008
   3.2870369659576681E-004   7.7212215570291550E-008
   3.3101851136052574E-004   7.7212234897086366E-008
   3.3333332612528466E-004   7.7212254374871833E-008
   3.3564814089004358E-004   7.7212274004093755E-008
   3.3796295565480250E-004   7.7212293785110267E-008
   3.4027777041956142E-004   7.7212313717955212E-008
   3.4259258518432034E-004   7.7212333803254043E-008
   3.4490739994907926E-004   7.7212354041381454E-008
   3.4722221471383818E-004   7.7212374432653561E-008
   3.4953702947859711E-004   7.7212394977319667E-008
   3.5185184424335603E-004   7.7212415675872960E-008
   3.5416665900811495E-004   7.7212436528451571E-008
   3.5648147377287387E-004   7.7212457535828695E-008
   3.5879628853763279E-004   7.7212478698126637E-008
   3.6111110330239171E-004   7.7212500015702565E-008
   3.6342591806715063E-004   7.7212521488969940E-008
   3.6574073283190955E-004   7.7212543118294717E-008
   3.6805554759666848E-004   7.7212564904185143E-008
   3.7037036236142740E-004   7.7212586846481858E-008
   3.7268517712618632E-004   7.7212608946756027E-008
   3.7499999189094524E-004   7.7212631204427050E-008
   3.7731480665570416E-004   7.7212653620005132E-008
   3.7962962142046308E-004   7.7212676194129225E-008
   3.8194443618522200E-004   7.7212698927094509E-008
   3.8425925094998092E-004   7.7212721819356422E-008
   3.8657406571473985E-004   7.7212744871105282E-008
   3.8888888047949877E-004   7.7212768083092235E-008
   3.9120369524425769E-004   7.7212791455443237E-008
   3.9351851000901661E-004   7.7212814988982241E-008
   3.9583332477377553E-004   7.7212838683672571E-008
   3.9814813953853445E-004   7.7212862540286325E-008
   4.0046295430329337E-004   7.7212886559072107E-008
   4.0277776906805229E-004   7.7212910740765486E-008
   4.0509258383281121E-004   7.7212935085042790E-008
   4.0740739859757014E-004   7.7212959592987518E-008
   4.0972221336232906E-004   7.7212984265183662E-008
   4.1203702812708798E-004   7.7213009101996370E-008
   4.1435184289184690E-004   7.7213034103162812E-008
   4.1666665765660582E-004   7.7213059269969034E-008
   4.1898147242136474E-004   7.7213084602598328E-008
   4.2129628718612366E-004   7.7213110101368291E-008
   4.2361110195088258E-004   7.7213135767070884E-008
   4.2592591671564151E-004   7.7213161599858165E-008
   4.2824073148040043E-004   7.7213187600445915E-008
   4.3055554624515935E-004   7.7213213769299248E-008
   4.3287036100991827E-004   7.7213240106934245E-008
   4.3518517577467719E-004   7.7213266613373155E-008
   4.3749999053943611E-004   7.7213293284936175E-008
   4.3981480530419503E-004   7.7213320136054641E-008
   4.4212962006895395E-004   7.7213347152931381E-008
   4.4444443483371288E-004   7.7213374341391492E-008
   4.4675924959847180E-004   7.7213401701310077E-008
   4.4907406436323072E-004   7.7213429233466512E-008
   4.5138887912798964E-004   7.7213456938223301E-008
   4.5370369389274856E-004   7.7213484816223765E-008
   4.5601850865750748E-004   7.7213512867985084E-008
   4.5833332342226640E-004   7.7213541093955312E-008
   4.6064813818702532E-004   7.7213569495016593E-008
   4.6296295295178425E-004   7.7213598071117975E-008
   4.6527776771654317E-004   7.7213626823083182E-008
   4.6759258248130209E-004   7.7213655751553830E-008
   4.6990739724606101E-004   7.7213684856978197E-008
   4.7222221201081993E-004   7.7213714140301201E-008
   4.7453702677557885E-004   7.7213743601161808E-008
   4.7685184154033777E-004   7.7213773240909924E-008
   4.7916665630509669E-004   7.7213803060000749E-008
   4.8148147106985562E-004   7.7213833058786438E-008
   4.8379628583461454E-004   7.7213863237936490E-008
   4.8611110059937346E-004   7.7213893598048103E-008
   4.8842591536413238E-004   7.7213924139746786E-008
   4.9074073012889130E-004   7.7213954863462737E-008
   4.9305554489365022E-004   7.7213985769845857E-008
   4.9537035965840914E-004   7.7214016859800537E-008
   4.9768517442316806E-004   7.7214048133661502E-008
   4.9999998918792699E-004   7.7214079591864564E-008
   5.0231480395268591E-004   7.7214111235479313E-008
   5.0462961871744483E-004   7.7214143064636815E-008
   5.0694443348220375E-004   7.7214175080197733E-008
   5.0925924824696267E-004   7.7214207282936270E-008
   5.1157406301172159E-004   7.7214239672775770E-008
   5.1388887777648051E-004   7.7214272251607762E-008
   5.1620369254123943E-004   7.7214305019095855E-008
   5.1851850730599836E-004   7.7214337976210578E-008
